step,pair,hasManifold,contactCount,penetration,normalX,normalY,normalZ,hasOrientedManifold,orientedContactCount,orientedPenetration,orientedNormalX,orientedNormalY,orientedNormalZ,axisContact,axisPenetration,axisIndex,firstUpY,secondUpY,firstPositionX,firstPositionY,secondPositionX,secondPositionY
16,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99999857,0.99999523,0.0007543707,0.5011236,0.0045099785,2.4818718
16,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99999857,0.99999493,0.0007543707,0.5011236,0.0048115123,3.4797778
16,box02-box03,true,4,0.008683205,0,-1,0,true,4,0.0054516196,-0.0013524488,-0.9999949,0.0028989671,true,0.008683205,1,0.9999949,0.99999523,0.0032495218,1.4867316,0.0045099785,2.4818718
16,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999949,0.99999493,0.0032495218,1.4867316,0.0048115123,3.4797778
16,box03-box04,true,4,0.0055246353,0,-1,0,true,4,0.0021538138,-0.0003321673,-0.99999523,0.003073053,true,0.0055246353,1,0.99999523,0.99999493,0.0045099785,2.4818718,0.0048115123,3.4797778
17,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.99999845,0,-0.5,0.00078868645,0.5011843
17,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999937,0,-0.5,0.0035161788,1.4867691
17,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99999434,0,-0.5,0.0049843057,2.4818425
17,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999939,0,-0.5,0.0054372516,3.4797223
17,box01-box02,true,4,0.017972052,0,-1,0,true,4,0.015604138,-0.0015672842,-0.9999937,0.0031842105,true,0.017972052,1,0.99999845,0.9999937,0.00078868645,0.5011843,0.0035161788,1.4867691
17,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99999845,0.99999434,0.00078868645,0.5011843,0.0049843057,2.4818425
17,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99999845,0.9999939,0.00078868645,0.5011843,0.0054372516,3.4797223
17,box02-box03,true,4,0.009197593,0,-1,0,true,4,0.005537927,-0.0015672842,-0.9999937,0.0031842105,true,0.009197593,1,0.9999937,0.99999434,0.0035161788,1.4867691,0.0049843057,2.4818425
17,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999937,0.9999939,0.0035161788,1.4867691,0.0054372516,3.4797223
17,box03-box04,true,4,0.0059764385,0,-1,0,true,4,0.0021900535,-0.00047478318,-0.99999434,0.0033277436,true,0.0059764385,1,0.99999434,0.9999939,0.0049843057,2.4818425,0.0054372516,3.4797223
18,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999979,0,-0.5,0.0008933999,0.5014005
18,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99999326,0,-0.5,0.003853626,1.4867357
18,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99999374,0,-0.5,0.005425289,2.4817781
18,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99999297,0,-0.5,0.0059731756,3.4796436
18,box01-box02,true,4,0.018519044,0,-1,0,true,1,0.015874147,-0.0017848456,-0.999993,0.0032949974,true,0.018519044,1,0.9999979,0.99999326,0.0008933999,0.5014005,0.003853626,1.4867357
18,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999979,0.99999374,0.0008933999,0.5014005,0.005425289,2.4817781
18,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999979,0.99999297,0.0008933999,0.5014005,0.0059731756,3.4796436
18,box02-box03,true,4,0.009434581,0,-1,0,true,4,0.0055841208,-0.0016192901,-0.99999326,0.0032949972,true,0.009434581,1,0.99999326,0.99999374,0.003853626,1.4867357,0.005425289,2.4817781
18,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99999326,0.99999297,0.003853626,1.4867357,0.0059731756,3.4796436
18,box03-box04,true,4,0.0062907934,0,-1,0,true,4,0.0022379756,-0.0005547065,-0.99999374,0.0034980855,true,0.0062907934,1,0.99999374,0.99999297,0.005425289,2.4817781,0.0059731756,3.4796436
19,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999976,0,-0.5,0.0009408801,0.50148463
19,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99999195,0,-0.5,0.004153896,1.4868114
19,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999929,0,-0.5,0.0059134867,2.4817977
19,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.999992,0,-0.5,0.006561527,3.4796405
19,box01-box02,true,4,0.018849611,0,-1,0,true,4,0.015922844,-0.0018262313,-0.99999195,0.0035652898,true,0.018849611,1,0.9999976,0.99999195,0.0009408801,0.50148463,0.004153896,1.4868114
19,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999976,0.9999929,0.0009408801,0.50148463,0.0059134867,2.4817977
19,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999976,0.999992,0.0009408801,0.50148463,0.006561527,3.4796405
19,box02-box03,true,4,0.00988245,0,-1,0,true,1,0.005662203,-0.0018262303,-0.9999915,0.0037070622,true,0.00988245,1,0.99999195,0.9999929,0.004153896,1.4868114,0.0059134867,2.4817977
19,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99999195,0.999992,0.004153896,1.4868114,0.006561527,3.4796405
19,box03-box04,true,4,0.006631851,0,-1,0,true,4,0.0022707582,-0.00067045575,-0.999992,0.0039328216,true,0.006631851,1,0.9999929,0.999992,0.0059134867,2.4817977,0.006561527,3.4796405
20,ground-box01,true,4,-1.1920929E-07,0,-1,0,true,4,-1.1920929E-07,-0,-1,-0,true,-1.1920929E-07,1,1,0.9999971,0,-0.5,0.0010298613,0.5016691
20,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999914,0,-0.5,0.004423811,1.4868009
20,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999918,0,-0.5,0.006331841,2.4818466
20,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99999094,0,-0.5,0.007146283,3.4796793
20,box01-box02,true,4,0.019330561,0,-1,0,true,1,0.016122758,-0.0020569735,-0.9999911,0.003680682,true,0.019330561,1,0.9999971,0.9999914,0.0010298613,0.5016691,0.004423811,1.4868009
20,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999971,0.9999918,0.0010298613,0.5016691,0.006331841,2.4818466
20,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999971,0.99999094,0.0010298613,0.5016691,0.007146283,3.4796793
20,box02-box03,true,4,0.010157347,0,-1,0,true,4,0.0056200624,-0.0019145102,-0.9999914,0.0036806818,true,0.010157347,1,0.9999914,0.9999918,0.004423811,1.4868009,0.006331841,2.4818466
20,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999914,0.99999094,0.004423811,1.4868009,0.007146283,3.4796793
20,box03-box04,true,4,0.007063985,0,-1,0,true,1,0.0022896528,-0.0008558191,-0.99999094,0.004180703,true,0.007063985,1,0.9999918,0.99999094,0.006331841,2.4818466,0.007146283,3.4796793
21,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999968,0,-0.5,0.0010703097,0.50173974
21,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999899,0,-0.5,0.004692217,1.4869318
21,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99999076,0,-0.5,0.006792086,2.4819303
21,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999897,0,-0.5,0.007775293,3.4797657
21,box01-box02,true,4,0.019584179,0,-1,0,true,4,0.016101062,-0.00212743,-0.9999899,0.003955654,true,0.019584179,1,0.9999968,0.9999899,0.0010703097,0.50173974,0.004692217,1.4869318
21,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999968,0.99999076,0.0010703097,0.50173974,0.006792086,2.4819303
21,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999968,0.9999897,0.0010703097,0.50173974,0.007775293,3.4797657
21,box02-box03,true,4,0.010626078,0,-1,0,true,1,0.0056664348,-0.0021274283,-0.99998903,0.0041823895,true,0.010626078,1,0.9999899,0.99999076,0.004692217,1.4869318,0.006792086,2.4819303
21,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999899,0.9999897,0.004692217,1.4869318,0.007775293,3.4797657
21,box03-box04,true,4,0.00746119,0,-1,0,true,4,0.0022850037,-0.0010029125,-0.99999076,0.004182387,true,0.00746119,1,0.99999076,0.9999897,0.006792086,2.4819303,0.007775293,3.4797657
22,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999961,0,-0.5,0.0011573393,0.5019198
22,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999893,0,-0.5,0.0049514407,1.4869568
22,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999893,0,-0.5,0.0071919393,2.4820259
22,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99998814,0,-0.5,0.008385821,3.4798584
22,box01-box02,true,4,0.020016849,0,-1,0,true,1,0.016264021,-0.0023110537,-0.99998903,0.00406978,true,0.020016849,1,0.9999961,0.9999893,0.0011573393,0.5019198,0.0049514407,1.4869568
22,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999961,0.9999893,0.0011573393,0.5019198,0.0071919393,2.4820259
22,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999961,0.99998814,0.0011573393,0.5019198,0.008385821,3.4798584
22,box02-box03,true,4,0.0108988285,0,-1,0,true,1,0.0056242347,-0.0022090985,-0.99998754,0.0044743535,true,0.0108988285,1,0.9999893,0.9999893,0.0049514407,1.4869568,0.0071919393,2.4820259
22,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999893,0.99998814,0.0049514407,1.4869568,0.008385821,3.4798584
22,box03-box04,true,4,0.007963657,0,-1,0,true,4,0.002285421,-0.0012037855,-0.9999893,0.0044743516,true,0.007963657,1,0.9999893,0.99998814,0.0071919393,2.4820259,0.008385821,3.4798584
23,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.999996,0,-0.5,0.0011805372,0.5019482
23,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999874,0,-0.5,0.005146062,1.4870815
23,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999872,0,-0.5,0.0076307487,2.4821925
23,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999862,0,-0.5,0.009091859,3.4800177
23,box01-box02,true,4,0.020215929,0,-1,0,true,4,0.01630336,-0.002436524,-0.9999874,0.004378342,true,0.020215929,1,0.999996,0.9999874,0.0011805372,0.5019482,0.005146062,1.4870815
23,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.999996,0.9999872,0.0011805372,0.5019482,0.0076307487,2.4821925
23,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.999996,0.9999862,0.0011805372,0.5019482,0.009091859,3.4800177
23,box02-box03,true,4,0.011442423,0,-1,0,true,4,0.005589187,-0.002436524,-0.9999874,0.004378342,true,0.011442423,1,0.9999874,0.9999872,0.005146062,1.4870815,0.0076307487,2.4821925
23,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999874,0.9999862,0.005146062,1.4870815,0.009091859,3.4800177
23,box03-box04,true,4,0.008585691,0,-1,0,true,1,0.0022683144,-0.0014738737,-0.9999862,0.005050207,true,0.008585691,1,0.9999872,0.9999862,0.0076307487,2.4821925,0.009091859,3.4800177
24,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.99999523,0,-0.5,0.0012760984,0.50214815
24,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99998677,0,-0.5,0.0054534394,1.4871546
24,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99998623,0,-0.5,0.008054261,2.482247
24,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99998456,0,-0.5,0.00968227,3.4800885
24,box01-box02,true,4,0.020633101,0,-1,0,true,1,0.016359568,-0.0025476483,-0.9999867,0.0044894526,true,0.020633101,1,0.99999523,0.99998677,0.0012760984,0.50214815,0.0054534394,1.4871546
24,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99999523,0.99998623,0.0012760984,0.50214815,0.008054261,2.482247
24,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99999523,0.99998456,0.0012760984,0.50214815,0.00968227,3.4800885
24,box02-box03,true,4,0.011694908,0,-1,0,true,4,0.0055986643,-0.0025065234,-0.99998677,0.004489453,true,0.011694908,1,0.99998677,0.99998623,0.0054534394,1.4871546,0.008054261,2.482247
24,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99998677,0.99998456,0.0054534394,1.4871546,0.00968227,3.4800885
24,box03-box04,true,4,0.008937001,0,-1,0,true,4,0.002331078,-0.0016840679,-0.99998456,0.005295846,true,0.008937001,1,0.99998623,0.99998456,0.008054261,2.482247,0.00968227,3.4800885
25,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999949,0,-0.5,0.0013188227,0.50222474
25,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99998486,0,-0.5,0.00575331,1.4873277
25,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999852,0,-0.5,0.008568425,2.4823613
25,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999838,0,-0.5,0.010287587,3.4801939
25,box01-box02,true,4,0.020872891,0,-1,0,true,4,0.016403139,-0.002743714,-0.99998486,0.004773773,true,0.020872891,1,0.9999949,0.99998486,0.0013188227,0.50222474,0.00575331,1.4873277
25,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999949,0.9999852,0.0013188227,0.50222474,0.008568425,2.4823613
25,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999949,0.9999838,0.0013188227,0.50222474,0.010287587,3.4801939
25,box02-box03,true,4,0.012154222,0,-1,0,true,4,0.0056453943,-0.002743714,-0.99998486,0.004773773,true,0.012154222,1,0.99998486,0.9999852,0.00575331,1.4873277,0.008568425,2.4823613
25,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99998486,0.9999838,0.00575331,1.4873277,0.010287587,3.4801939
25,box03-box04,true,4,0.0091784,0,-1,0,true,4,0.0022902489,-0.0017338616,-0.9999852,0.0051543135,true,0.0091784,1,0.9999852,0.9999838,0.008568425,2.4823613,0.010287587,3.4801939
26,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999938,0,-0.5,0.0014267726,0.50245017
26,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99998426,0,-0.5,0.006105613,1.4873935
26,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999845,0,-0.5,0.009024308,2.4824107
26,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999827,0,-0.5,0.010826903,3.4802392
26,box01-box02,true,4,0.021330893,0,-1,0,true,1,0.0164513,-0.0028476694,-0.99998415,0.004859549,true,0.021330893,1,0.9999938,0.99998426,0.0014267726,0.50245017,0.006105613,1.4873935
26,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999938,0.9999845,0.0014267726,0.50245017,0.009024308,2.4824107
26,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999938,0.9999827,0.0014267726,0.50245017,0.010826903,3.4802392
26,box02-box03,true,4,0.0123353,0,-1,0,true,4,0.0056690574,-0.0028039531,-0.99998426,0.004859549,true,0.0123353,1,0.99998426,0.9999845,0.006105613,1.4873935,0.009024308,2.4824107
26,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99998426,0.9999827,0.006105613,1.4873935,0.010826903,3.4802392
26,box03-box04,true,4,0.009402752,0,-1,0,true,1,0.0023300648,-0.0018346331,-0.99998444,0.005267447,true,0.009402752,1,0.9999845,0.9999827,0.009024308,2.4824107,0.010826903,3.4802392
27,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999934,0,-0.5,0.0014743255,0.5025337
27,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999823,0,-0.5,0.0063985637,1.4875638
27,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99998343,0,-0.5,0.009501993,2.482529
27,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999813,0,-0.5,0.011446453,3.4803617
27,box01-box02,true,4,0.021566153,0,-1,0,true,4,0.016473949,-0.0030224905,-0.9999823,0.0051205168,true,0.021566153,1,0.9999934,0.9999823,0.0014743255,0.5025337,0.0063985637,1.4875638
27,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999934,0.99998343,0.0014743255,0.5025337,0.009501993,2.482529
27,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999934,0.9999813,0.0014743255,0.5025337,0.011446453,3.4803617
27,box02-box03,true,4,0.01276648,0,-1,0,true,4,0.0057170987,-0.0030224905,-0.9999823,0.0051205168,true,0.01276648,1,0.9999823,0.99998343,0.0063985637,1.4875638,0.009501993,2.482529
27,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999823,0.9999813,0.0063985637,1.4875638,0.011446453,3.4803617
27,box03-box04,true,4,0.009718657,0,-1,0,true,4,0.002364397,-0.0019271793,-0.99998343,0.0054270974,true,0.009718657,1,0.99998343,0.9999813,0.009501993,2.482529,0.011446453,3.4803617
28,ground-box01,true,4,-1.1920929E-07,0,-1,0,true,4,-1.1920929E-07,-0,-1,-0,true,-1.1920929E-07,1,1,0.99999225,0,-0.5,0.0015797833,0.50275415
28,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99998176,0,-0.5,0.0067398413,1.4876357
28,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999826,0,-0.5,0.009949816,2.482593
28,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99998015,0,-0.5,0.011986114,3.4804215
28,box01-box02,true,4,0.021999419,0,-1,0,true,1,0.016538024,-0.003152158,-0.9999816,0.005194084,true,0.021999419,1,0.99999225,0.99998176,0.0015797833,0.50275415,0.0067398413,1.4876357
28,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99999225,0.9999826,0.0015797833,0.50275415,0.009949816,2.482593
28,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99999225,0.99998015,0.0015797833,0.50275415,0.011986114,3.4804215
28,box02-box03,true,4,0.012938142,0,-1,0,true,4,0.005731404,-0.00307794,-0.99998176,0.005194084,true,0.012938142,1,0.99998176,0.9999826,0.0067398413,1.4876357,0.009949816,2.482593
28,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99998176,0.99998015,0.0067398413,1.4876357,0.011986114,3.4804215
28,box03-box04,true,4,0.009950161,0,-1,0,true,1,0.0023953915,-0.0020107825,-0.99998033,0.0059418012,true,0.009950161,1,0.9999826,0.99998015,0.009949816,2.482593,0.011986114,3.4804215
29,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999918,0,-0.5,0.0016263244,0.50283486
29,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99997973,0,-0.5,0.0070272484,1.4878148
29,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99998146,0,-0.5,0.0104221245,2.482727
29,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999786,0,-0.5,0.012605414,3.4805684
29,box01-box02,true,4,0.022213042,0,-1,0,true,4,0.016513646,-0.0032918588,-0.99997973,0.005444676,true,0.022213042,1,0.9999918,0.99997973,0.0016263244,0.50283486,0.0070272484,1.4878148
29,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999918,0.99998146,0.0016263244,0.50283486,0.0104221245,2.482727
29,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999918,0.9999786,0.0016263244,0.50283486,0.012605414,3.4805684
29,box02-box03,true,4,0.013355851,0,-1,0,true,4,0.0057712793,-0.0032918588,-0.99997973,0.005444676,true,0.013355851,1,0.99997973,0.99998146,0.0070272484,1.4878148,0.0104221245,2.482727
29,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99997973,0.9999786,0.0070272484,1.4878148,0.012605414,3.4805684
29,box03-box04,true,4,0.0102597475,0,-1,0,true,4,0.0024212599,-0.0022659902,-0.9999786,0.006137515,true,0.0102597475,1,0.99998146,0.9999786,0.0104221245,2.482727,0.012605414,3.4805684
30,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999905,0,-0.5,0.001729634,0.50305176
30,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99997914,0,-0.5,0.0073673665,1.4878939
30,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999807,0,-0.5,0.0108809015,2.4828043
30,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.999978,0,-0.5,0.013136909,3.480648
30,box01-box02,true,4,0.022634149,0,-1,0,true,1,0.016594172,-0.0034501788,-0.99997884,0.0055158054,true,0.022634149,1,0.9999905,0.99997914,0.001729634,0.50305176,0.0073673665,1.4878939
30,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999905,0.9999807,0.001729634,0.50305176,0.0108809015,2.4828043
30,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999905,0.999978,0.001729634,0.50305176,0.013136909,3.480648
30,box02-box03,true,4,0.013520122,0,-1,0,true,4,0.005767405,-0.0033540993,-0.99997914,0.0055158064,true,0.013520122,1,0.99997914,0.9999807,0.0073673665,1.4878939,0.0108809015,2.4828043
30,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99997914,0.999978,0.0073673665,1.4878939,0.013136909,3.480648
30,box03-box04,true,4,0.010418057,0,-1,0,true,4,0.0023869276,-0.0023152,-0.999978,0.006218536,true,0.010418057,1,0.9999807,0.999978,0.0108809015,2.4828043,0.013136909,3.480648
31,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999901,0,-0.5,0.0017779883,0.5031156
31,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999771,0,-0.5,0.0076431506,1.4880744
31,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999787,0,-0.5,0.011363445,2.482942
31,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999765,0,-0.5,0.013763241,3.480779
31,box01-box02,true,4,0.022792399,0,-1,0,true,1,0.016572833,-0.0035462955,-0.99997693,0.0057941857,true,0.022792399,1,0.9999901,0.9999771,0.0017779883,0.5031156,0.0076431506,1.4880744
31,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999901,0.9999787,0.0017779883,0.5031156,0.011363445,2.482942
31,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999901,0.9999765,0.0017779883,0.5031156,0.013763241,3.480779
31,box02-box03,true,4,0.013997674,0,-1,0,true,4,0.005780041,-0.0034997836,-0.9999771,0.005794186,true,0.013997674,1,0.9999771,0.9999787,0.0076431506,1.4880744,0.011363445,2.482942
31,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999771,0.9999765,0.0076431506,1.4880744,0.013763241,3.480779
31,box03-box04,true,4,0.010795832,0,-1,0,true,4,0.00231874,-0.0024207646,-0.9999787,0.006059924,true,0.010795832,1,0.9999787,0.9999765,0.011363445,2.482942,0.013763241,3.480779
32,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9999896,0,-0.5,0.0018213316,0.50318485
32,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99997467,0,-0.5,0.007945554,1.4882914
32,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.999977,0,-0.5,0.011884277,2.4831343
32,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99997467,0,-0.5,0.014429207,3.480954
32,box01-box02,true,4,0.02296418,0,-1,0,true,4,0.016557097,-0.0037305423,-0.99997467,0.00606649,true,0.02296418,1,0.9999896,0.99997467,0.0018213316,0.50318485,0.007945554,1.4882914
32,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999896,0.999977,0.0018213316,0.50318485,0.011884277,2.4831343
32,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9999896,0.99997467,0.0018213316,0.50318485,0.014429207,3.480954
32,box02-box03,true,4,0.014454126,0,-1,0,true,4,0.005821228,-0.0037305423,-0.99997467,0.00606649,true,0.014454126,1,0.99997467,0.999977,0.007945554,1.4882914,0.011884277,2.4831343
32,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99997467,0.99997467,0.007945554,1.4882914,0.014429207,3.480954
32,box03-box04,true,4,0.011179209,0,-1,0,true,1,0.0023338199,-0.002565509,-0.999977,0.006281855,true,0.011179209,1,0.999977,0.99997467,0.011884277,2.4831343,0.014429207,3.480954
33,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.99998826,0,-0.5,0.0019264464,0.5033897
33,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.999974,0,-0.5,0.008252309,1.4883741
33,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9999748,0,-0.5,0.012316316,2.4832294
33,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.999972,0,-0.5,0.0150759155,3.4810734
33,box01-box02,true,4,0.023343801,0,-1,0,true,1,0.016616285,-0.0038413354,-0.9999737,0.0061536874,true,0.023343801,1,0.99998826,0.999974,0.0019264464,0.5033897,0.008252309,1.4883741
33,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99998826,0.9999748,0.0019264464,0.5033897,0.012316316,2.4832294
